,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,level_0,index,song,artist,track_id
5938,0.103,0.21,3,-20.937,1,0.0453,0.965,0.965,0.159,0.0485,77.706,audio_features,6SAtmwkARP0M3BF11EsVqy,spotify:track:6SAtmwkARP0M3BF11EsVqy,https://api.spotify.com/v1/tracks/6SAtmwkARP0M3BF11EsVqy,https://api.spotify.com/v1/audio-analysis/6SAtmwkARP0M3BF11EsVqy,514133,4,5938,6102,She Loves Me That Way,Grouper,6SAtmwkARP0M3BF11EsVqy
5939,0.238,0.112,0,-24.304,1,0.0489,0.891,0.96,0.0833,0.0358,108.175,audio_features,0YQGool1LGn9toWTigX9RX,spotify:track:0YQGool1LGn9toWTigX9RX,https://api.spotify.com/v1/tracks/0YQGool1LGn9toWTigX9RX,https://api.spotify.com/v1/audio-analysis/0YQGool1LGn9toWTigX9RX,181267,4,5939,6103,Sounds in Motion,Bowery Electric,0YQGool1LGn9toWTigX9RX
5940,0.433,0.657,1,-17.138,0,0.0955,0.457,0.547,0.259,0.134,104.152,audio_features,1WyfKeDIt4sJt2MpE81fN8,spotify:track:1WyfKeDIt4sJt2MpE81fN8,https://api.spotify.com/v1/tracks/1WyfKeDIt4sJt2MpE81fN8,https://api.spotify.com/v1/audio-analysis/1WyfKeDIt4sJt2MpE81fN8,348467,4,5940,6104,Through You,Seefeel,1WyfKeDIt4sJt2MpE81fN8
5941,0.195,0.285,3,-13.055,1,0.0457,0.793,0.846,0.104,0.036,72.504,audio_features,1eoJKUTvQQgOn7po5g3yju,spotify:track:1eoJKUTvQQgOn7po5g3yju,https://api.spotify.com/v1/tracks/1eoJKUTvQQgOn7po5g3yju,https://api.spotify.com/v1/audio-analysis/1eoJKUTvQQgOn7po5g3yju,288717,3,5941,6105,Dream Within a Dream,Obay Alsharani,1eoJKUTvQQgOn7po5g3yju
5942,0.0724,0.342,0,-15.611,1,0.0388,0.00705,0.827,0.166,0.0646,177.308,audio_features,6AAHrly84tTY3hVufCByxr,spotify:track:6AAHrly84tTY3hVufCByxr,https://api.spotify.com/v1/tracks/6AAHrly84tTY3hVufCByxr,https://api.spotify.com/v1/audio-analysis/6AAHrly84tTY3hVufCByxr,259333,4,5942,6106,youreyesimmaculate,Lovesliescrushing,6AAHrly84tTY3hVufCByxr
5943,0.203,0.34,3,-6.677,1,0.0333,0.925,0.752,0.127,0.0329,78.459,audio_features,0SrPlbUxnu6PxNCpFqPzb3,spotify:track:0SrPlbUxnu6PxNCpFqPzb3,https://api.spotify.com/v1/tracks/0SrPlbUxnu6PxNCpFqPzb3,https://api.spotify.com/v1/audio-analysis/0SrPlbUxnu6PxNCpFqPzb3,206373,4,5943,6107,slow red,Astrobrite,0SrPlbUxnu6PxNCpFqPzb3
5944,0.149,0.289,4,-20.057,1,0.0449,0.913,0.917,0.108,0.0469,102.437,audio_features,020zR0WTozG8RVfaZjyDcp,spotify:track:020zR0WTozG8RVfaZjyDcp,https://api.spotify.com/v1/tracks/020zR0WTozG8RVfaZjyDcp,https://api.spotify.com/v1/audio-analysis/020zR0WTozG8RVfaZjyDcp,265045,4,5944,6108,They Hang Around,Indoor Voices,020zR0WTozG8RVfaZjyDcp
5945,0.192,0.413,2,-15.284,1,0.0377,0.00432,0.911,0.0462,0.04,93.951,audio_features,6RgA0Bs2Fzt3LfXEcdFiNq,spotify:track:6RgA0Bs2Fzt3LfXEcdFiNq,https://api.spotify.com/v1/tracks/6RgA0Bs2Fzt3LfXEcdFiNq,https://api.spotify.com/v1/audio-analysis/6RgA0Bs2Fzt3LfXEcdFiNq,143968,3,5945,6109,Super Timeknowing Gentleman,Pia Fraus,6RgA0Bs2Fzt3LfXEcdFiNq
5946,0.178,0.0569,2,-21.907,1,0.0346,0.89,0.908,0.138,0.0779,72.327,audio_features,1n6G7XsgJlem2gmHi7wz6t,spotify:track:1n6G7XsgJlem2gmHi7wz6t,https://api.spotify.com/v1/tracks/1n6G7XsgJlem2gmHi7wz6t,https://api.spotify.com/v1/audio-analysis/1n6G7XsgJlem2gmHi7wz6t,258763,4,5946,6110,Kites - Ambient World Version,Bing Satellites,1n6G7XsgJlem2gmHi7wz6t
5947,0.539,0.425,0,-11.242,1,0.037,0.855,0.0183,0.109,0.242,119.951,audio_features,6nsOyNw5N4IZ6K37QFKvqH,spotify:track:6nsOyNw5N4IZ6K37QFKvqH,https://api.spotify.com/v1/tracks/6nsOyNw5N4IZ6K37QFKvqH,https://api.spotify.com/v1/audio-analysis/6nsOyNw5N4IZ6K37QFKvqH,220267,3,5947,6111,On Guard,Atlas Sound,6nsOyNw5N4IZ6K37QFKvqH
5948,0.459,0.162,7,-15.164,1,0.0397,0.911,0.783,0.0891,0.0392,137.997,audio_features,03wpSoF5jgbHyVcrdvL9t1,spotify:track:03wpSoF5jgbHyVcrdvL9t1,https://api.spotify.com/v1/tracks/03wpSoF5jgbHyVcrdvL9t1,https://api.spotify.com/v1/audio-analysis/03wpSoF5jgbHyVcrdvL9t1,606880,4,5948,6112,Rutti,Slowdive,03wpSoF5jgbHyVcrdvL9t1
5949,0.122,0.569,5,-11.709,0,0.0425,0.00181,0.833,0.364,0.0937,149.286,audio_features,2Upi0w32GEn3fK8DvdAZvn,spotify:track:2Upi0w32GEn3fK8DvdAZvn,https://api.spotify.com/v1/tracks/2Upi0w32GEn3fK8DvdAZvn,https://api.spotify.com/v1/audio-analysis/2Upi0w32GEn3fK8DvdAZvn,300573,4,5949,6113,November Mist,Flying Saucer Attack,2Upi0w32GEn3fK8DvdAZvn
5950,0.0844,0.154,1,-21.651,1,0.0365,0.985,0.775,0.0471,0.179,74.046,audio_features,6mnDez8mWJqlTyp6GjCKKR,spotify:track:6mnDez8mWJqlTyp6GjCKKR,https://api.spotify.com/v1/tracks/6mnDez8mWJqlTyp6GjCKKR,https://api.spotify.com/v1/audio-analysis/6mnDez8mWJqlTyp6GjCKKR,291600,4,5950,6114,Why Do You Love Me?,Cocteau Twins,6mnDez8mWJqlTyp6GjCKKR
5951,0.0726,0.254,11,-17.667,1,0.0433,0.927,0.972,0.163,0.0363,186.076,audio_features,5qoHYWgESM6RtH0ugaisgC,spotify:track:5qoHYWgESM6RtH0ugaisgC,https://api.spotify.com/v1/tracks/5qoHYWgESM6RtH0ugaisgC,https://api.spotify.com/v1/audio-analysis/5qoHYWgESM6RtH0ugaisgC,519133,4,5951,6115,Moments of Solitude - Ambient World Version,Bing Satellites,5qoHYWgESM6RtH0ugaisgC
5952,0.251,0.264,11,-14.28,1,0.0302,0.918,0.878,0.105,0.0336,75.47,audio_features,1dLIjycI4ac6txLjnvdnMD,spotify:track:1dLIjycI4ac6txLjnvdnMD,https://api.spotify.com/v1/tracks/1dLIjycI4ac6txLjnvdnMD,https://api.spotify.com/v1/audio-analysis/1dLIjycI4ac6txLjnvdnMD,303760,4,5952,6116,Reason,Midwife,1dLIjycI4ac6txLjnvdnMD
5953,0.107,0.291,4,-16.258,1,0.0471,0.858,0.91,0.111,0.0373,74.842,audio_features,7hr4M5Rpac4pcWTJm48k2V,spotify:track:7hr4M5Rpac4pcWTJm48k2V,https://api.spotify.com/v1/tracks/7hr4M5Rpac4pcWTJm48k2V,https://api.spotify.com/v1/audio-analysis/7hr4M5Rpac4pcWTJm48k2V,258000,4,5953,6117,Aster,SubtractiveLAD,7hr4M5Rpac4pcWTJm48k2V
5954,0.159,0.958,0,-7.983,0,0.194,0.0943,0.803,0.282,0.0394,73.036,audio_features,6HeygAsnExU9HWTdQHW0Lx,spotify:track:6HeygAsnExU9HWTdQHW0Lx,https://api.spotify.com/v1/tracks/6HeygAsnExU9HWTdQHW0Lx,https://api.spotify.com/v1/audio-analysis/6HeygAsnExU9HWTdQHW0Lx,401827,3,5954,6118,Harvest,Cerberus Shoal,6HeygAsnExU9HWTdQHW0Lx
5955,0.702,0.535,9,-10.831,0,0.0351,0.292,0.793,0.0988,0.039,105.397,audio_features,2Zk5qPjHCiKZzpNvGKEHN1,spotify:track:2Zk5qPjHCiKZzpNvGKEHN1,https://api.spotify.com/v1/tracks/2Zk5qPjHCiKZzpNvGKEHN1,https://api.spotify.com/v1/audio-analysis/2Zk5qPjHCiKZzpNvGKEHN1,310385,4,5955,6119,We Could Be Sisters,Earwig,2Zk5qPjHCiKZzpNvGKEHN1
5956,0.239,0.482,7,-13.821,1,0.0918,0.965,0.906,0.103,0.353,79.075,audio_features,3xqTSrrpVIj66VZtin03oj,spotify:track:3xqTSrrpVIj66VZtin03oj,https://api.spotify.com/v1/tracks/3xqTSrrpVIj66VZtin03oj,https://api.spotify.com/v1/audio-analysis/3xqTSrrpVIj66VZtin03oj,220013,4,5956,6120,sovfx,Lovesliescrushing,3xqTSrrpVIj66VZtin03oj
5957,0.446,0.0487,0,-21.414,1,0.0323,0.831,0.927,0.0894,0.0639,91.792,audio_features,2RvCoSz9wUlDIiSymOuLf4,spotify:track:2RvCoSz9wUlDIiSymOuLf4,https://api.spotify.com/v1/tracks/2RvCoSz9wUlDIiSymOuLf4,https://api.spotify.com/v1/audio-analysis/2RvCoSz9wUlDIiSymOuLf4,260559,4,5957,6121,Christina's World,Midwife,2RvCoSz9wUlDIiSymOuLf4
5958,0.381,0.264,10,-12.836,1,0.0273,0.872,0.844,0.112,0.0962,86.903,audio_features,3hHPtJtFeXmkOCmx1Q3hqo,spotify:track:3hHPtJtFeXmkOCmx1Q3hqo,https://api.spotify.com/v1/tracks/3hHPtJtFeXmkOCmx1Q3hqo,https://api.spotify.com/v1/audio-analysis/3hHPtJtFeXmkOCmx1Q3hqo,405723,3,5958,6122,I Was Alone,Andy Bell,3hHPtJtFeXmkOCmx1Q3hqo
5959,0.392,0.478,1,-9.103,0,0.0305,0.283,0.842,0.0783,0.117,113.826,audio_features,2auPtdvhEv2yjVmtF5qJQv,spotify:track:2auPtdvhEv2yjVmtF5qJQv,https://api.spotify.com/v1/tracks/2auPtdvhEv2yjVmtF5qJQv,https://api.spotify.com/v1/audio-analysis/2auPtdvhEv2yjVmtF5qJQv,197798,3,5959,6123,I Won't Be Found,Tamaryn,2auPtdvhEv2yjVmtF5qJQv
5960,0.103,0.377,7,-18.876,0,0.0374,0.957,0.981,0.224,0.107,156.847,audio_features,4QWe3Gk7lzF3OJV9EkUEZO,spotify:track:4QWe3Gk7lzF3OJV9EkUEZO,https://api.spotify.com/v1/tracks/4QWe3Gk7lzF3OJV9EkUEZO,https://api.spotify.com/v1/audio-analysis/4QWe3Gk7lzF3OJV9EkUEZO,292000,3,5960,6124,Alone (With Decay),Abstract Nostalgic Fractals Systems,4QWe3Gk7lzF3OJV9EkUEZO
5961,0.211,0.266,10,-11.545,1,0.0305,0.553,0.856,0.0963,0.0399,33.714,audio_features,4yIUZfyWZ5T6NiiV0khwzw,spotify:track:4yIUZfyWZ5T6NiiV0khwzw,https://api.spotify.com/v1/tracks/4yIUZfyWZ5T6NiiV0khwzw,https://api.spotify.com/v1/audio-analysis/4yIUZfyWZ5T6NiiV0khwzw,346283,3,5961,6125,A Fabricated Life,Nothing,4yIUZfyWZ5T6NiiV0khwzw
5962,0.0982,0.342,4,-14.274,0,0.0515,0.977,0.795,0.52,0.0392,169.225,audio_features,44WLW50oOs9T9CuYMciM7g,spotify:track:44WLW50oOs9T9CuYMciM7g,https://api.spotify.com/v1/tracks/44WLW50oOs9T9CuYMciM7g,https://api.spotify.com/v1/audio-analysis/44WLW50oOs9T9CuYMciM7g,351469,1,5962,6126,Kids on LSD,MOLLY,44WLW50oOs9T9CuYMciM7g
5963,0.151,0.19,7,-12.793,1,0.0436,0.799,0.931,0.0997,0.0313,84.445,audio_features,6l2qdqdu5CNKYTCB4rUaB0,spotify:track:6l2qdqdu5CNKYTCB4rUaB0,https://api.spotify.com/v1/tracks/6l2qdqdu5CNKYTCB4rUaB0,https://api.spotify.com/v1/audio-analysis/6l2qdqdu5CNKYTCB4rUaB0,359440,4,5963,6127,Remove the Inside,Belong,6l2qdqdu5CNKYTCB4rUaB0
5964,0.247,0.174,3,-18.786,1,0.037,0.946,0.879,0.188,0.0385,115.977,audio_features,1AIAZEGLCQ4Y6oSnsjqOYD,spotify:track:1AIAZEGLCQ4Y6oSnsjqOYD,https://api.spotify.com/v1/tracks/1AIAZEGLCQ4Y6oSnsjqOYD,https://api.spotify.com/v1/audio-analysis/1AIAZEGLCQ4Y6oSnsjqOYD,447533,4,5964,6128,Memory Gongs,Cocteau Twins,1AIAZEGLCQ4Y6oSnsjqOYD
5965,0.212,0.28,1,-18.408,0,0.0291,0.974,0.958,0.0972,0.0331,95.154,audio_features,3hrQRMTzzA4HCeP9qseSY2,spotify:track:3hrQRMTzzA4HCeP9qseSY2,https://api.spotify.com/v1/tracks/3hrQRMTzzA4HCeP9qseSY2,https://api.spotify.com/v1/audio-analysis/3hrQRMTzzA4HCeP9qseSY2,261107,4,5965,6129,The Season Is Ours,Flying Saucer Attack,3hrQRMTzzA4HCeP9qseSY2
5966,0.216,0.336,11,-10.728,0,0.0282,0.919,0.973,0.0771,0.0504,78.326,audio_features,09up4LZcf0qLctrA9hJDyV,spotify:track:09up4LZcf0qLctrA9hJDyV,https://api.spotify.com/v1/tracks/09up4LZcf0qLctrA9hJDyV,https://api.spotify.com/v1/audio-analysis/09up4LZcf0qLctrA9hJDyV,289480,4,5966,6130,Miranda,Slowdive,09up4LZcf0qLctrA9hJDyV
5967,0.179,0.0414,4,-31.393,1,0.0482,0.897,0.889,0.0851,0.042,144.802,audio_features,2TICyJrSvoSXzMoFyJCu3l,spotify:track:2TICyJrSvoSXzMoFyJCu3l,https://api.spotify.com/v1/tracks/2TICyJrSvoSXzMoFyJCu3l,https://api.spotify.com/v1/audio-analysis/2TICyJrSvoSXzMoFyJCu3l,150627,4,5967,6131,Over and Over,Bowery Electric,2TICyJrSvoSXzMoFyJCu3l
5968,0.232,0.428,2,-12.255,1,0.0329,0.471,0.679,0.181,0.0667,137.204,audio_features,40QeFGvi1JD4Wx0WGBLUwG,spotify:track:40QeFGvi1JD4Wx0WGBLUwG,https://api.spotify.com/v1/tracks/40QeFGvi1JD4Wx0WGBLUwG,https://api.spotify.com/v1/audio-analysis/40QeFGvi1JD4Wx0WGBLUwG,333707,4,5968,6132,Analogue 9,Southpacific,40QeFGvi1JD4Wx0WGBLUwG
5969,0.0597,0.185,9,-23.275,1,0.0478,0.848,0.886,0.111,0.0352,63.373,audio_features,3rAGUmYFPCTTe6lxiciLr0,spotify:track:3rAGUmYFPCTTe6lxiciLr0,https://api.spotify.com/v1/tracks/3rAGUmYFPCTTe6lxiciLr0,https://api.spotify.com/v1/audio-analysis/3rAGUmYFPCTTe6lxiciLr0,547712,3,5969,6133,Angel of the North - Ambient World Version,Bing Satellites,3rAGUmYFPCTTe6lxiciLr0
5970,0.315,0.106,10,-29.774,1,0.0332,0.869,0.422,0.0896,0.0748,71.012,audio_features,4rjKvGbEHDPT9352LU5Sxw,spotify:track:4rjKvGbEHDPT9352LU5Sxw,https://api.spotify.com/v1/tracks/4rjKvGbEHDPT9352LU5Sxw,https://api.spotify.com/v1/audio-analysis/4rjKvGbEHDPT9352LU5Sxw,212373,4,5970,6134,Under the Sun,Bowery Electric,4rjKvGbEHDPT9352LU5Sxw
5971,0.147,0.66,0,-7.535,1,0.0716,0.11,0.729,0.119,0.13,84.146,audio_features,5WvdYgEJaXs1rQ3HCHharT,spotify:track:5WvdYgEJaXs1rQ3HCHharT,https://api.spotify.com/v1/tracks/5WvdYgEJaXs1rQ3HCHharT,https://api.spotify.com/v1/audio-analysis/5WvdYgEJaXs1rQ3HCHharT,309333,4,5971,6135,Always the Same,Indoor Voices,5WvdYgEJaXs1rQ3HCHharT
5972,0.0986,0.423,8,-12.841,1,0.0415,0.814,0.871,0.417,0.138,90.508,audio_features,15x9WXAz8YHrGfibgsirdN,spotify:track:15x9WXAz8YHrGfibgsirdN,https://api.spotify.com/v1/tracks/15x9WXAz8YHrGfibgsirdN,https://api.spotify.com/v1/audio-analysis/15x9WXAz8YHrGfibgsirdN,367293,3,5972,6136,Blooded and Blossom-blown,Lovesliescrushing,15x9WXAz8YHrGfibgsirdN
5973,0.144,0.313,6,-11.874,0,0.0335,0.511,0.806,0.305,0.0367,140.493,audio_features,11Lg1kcLZoolR3L28OIbZ7,spotify:track:11Lg1kcLZoolR3L28OIbZ7,https://api.spotify.com/v1/tracks/11Lg1kcLZoolR3L28OIbZ7,https://api.spotify.com/v1/audio-analysis/11Lg1kcLZoolR3L28OIbZ7,181053,4,5973,6137,Essence - Remastered 2006,Cocteau Twins,11Lg1kcLZoolR3L28OIbZ7
5974,0.149,0.222,1,-28.574,0,0.0383,0.956,0.956,0.106,0.324,76.266,audio_features,1qnyUXmLgN9Se3ZUMXDS8G,spotify:track:1qnyUXmLgN9Se3ZUMXDS8G,https://api.spotify.com/v1/tracks/1qnyUXmLgN9Se3ZUMXDS8G,https://api.spotify.com/v1/audio-analysis/1qnyUXmLgN9Se3ZUMXDS8G,347413,5,5974,6138,Signals,Seefeel,1qnyUXmLgN9Se3ZUMXDS8G
5975,0.179,0.0232,8,-26.053,0,0.0441,0.943,0.982,0.106,0.0325,68.426,audio_features,2xuMKDZ3RJj0CWpKSReVpm,spotify:track:2xuMKDZ3RJj0CWpKSReVpm,https://api.spotify.com/v1/tracks/2xuMKDZ3RJj0CWpKSReVpm,https://api.spotify.com/v1/audio-analysis/2xuMKDZ3RJj0CWpKSReVpm,93747,3,5975,6139,Cello,Slowdive,2xuMKDZ3RJj0CWpKSReVpm
5976,0.168,0.185,9,-17.16,1,0.0348,0.24,0.905,0.158,0.132,97.85,audio_features,1IC6ukCBTES8duMQL8KFxJ,spotify:track:1IC6ukCBTES8duMQL8KFxJ,https://api.spotify.com/v1/tracks/1IC6ukCBTES8duMQL8KFxJ,https://api.spotify.com/v1/audio-analysis/1IC6ukCBTES8duMQL8KFxJ,210512,4,5976,6140,Nothing for Miles - Ambient World Version,Bing Satellites,1IC6ukCBTES8duMQL8KFxJ
5977,0.436,0.779,0,-13.99,1,0.028,0.981,0.947,0.384,0.165,145.603,audio_features,4c3bGtiP0Q8bUOQQzcvtyT,spotify:track:4c3bGtiP0Q8bUOQQzcvtyT,https://api.spotify.com/v1/tracks/4c3bGtiP0Q8bUOQQzcvtyT,https://api.spotify.com/v1/audio-analysis/4c3bGtiP0Q8bUOQQzcvtyT,316013,4,5977,6141,ckaif,Lovesliescrushing,4c3bGtiP0Q8bUOQQzcvtyT
5978,0.312,0.16,3,-18.776,1,0.0397,0.992,0.97,0.083,0.0351,109.842,audio_features,66Id4olJILNzphttpuqjHn,spotify:track:66Id4olJILNzphttpuqjHn,https://api.spotify.com/v1/tracks/66Id4olJILNzphttpuqjHn,https://api.spotify.com/v1/audio-analysis/66Id4olJILNzphttpuqjHn,401640,4,5978,6142,Instrumental Wish,Flying Saucer Attack,66Id4olJILNzphttpuqjHn
5979,0.496,0.0545,2,-22.634,0,0.0446,0.824,0.814,0.0931,0.0382,129.635,audio_features,2Yh2n2WyItvYdQ9mANUcug,spotify:track:2Yh2n2WyItvYdQ9mANUcug,https://api.spotify.com/v1/tracks/2Yh2n2WyItvYdQ9mANUcug,https://api.spotify.com/v1/audio-analysis/2Yh2n2WyItvYdQ9mANUcug,356502,4,5979,6143,Never Be Lonely Again,Earwig,2Yh2n2WyItvYdQ9mANUcug
5980,0.232,0.486,8,-15.082,0,0.0447,0.959,0.949,0.134,0.327,67.684,audio_features,6mTzUqZvb9wq9LLMx7p3LP,spotify:track:6mTzUqZvb9wq9LLMx7p3LP,https://api.spotify.com/v1/tracks/6mTzUqZvb9wq9LLMx7p3LP,https://api.spotify.com/v1/audio-analysis/6mTzUqZvb9wq9LLMx7p3LP,305000,3,5980,6144,Who Told You This Room Exists?,Belong,6mTzUqZvb9wq9LLMx7p3LP
5981,0.17,0.402,0,-11.629,1,0.0383,0.533,0.938,0.105,0.115,120.484,audio_features,60o0CpsHh3zwudJA4teKln,spotify:track:60o0CpsHh3zwudJA4teKln,https://api.spotify.com/v1/tracks/60o0CpsHh3zwudJA4teKln,https://api.spotify.com/v1/audio-analysis/60o0CpsHh3zwudJA4teKln,354787,3,5981,6145,The Tiger Hunts Alone,Lovesliescrushing,60o0CpsHh3zwudJA4teKln
5982,0.201,0.0923,2,-26.618,1,0.0405,0.979,0.907,0.0937,0.0378,139.123,audio_features,47JKSnbM992KC8rZ2wph0e,spotify:track:47JKSnbM992KC8rZ2wph0e,https://api.spotify.com/v1/tracks/47JKSnbM992KC8rZ2wph0e,https://api.spotify.com/v1/audio-analysis/47JKSnbM992KC8rZ2wph0e,544533,4,5982,6146,Vapor Trails,Grouper,47JKSnbM992KC8rZ2wph0e
5983,0.177,0.302,2,-16.812,1,0.0407,0.0174,0.891,0.115,0.0736,129.37,audio_features,4ICvDl03lQOVwJq9WVFVc5,spotify:track:4ICvDl03lQOVwJq9WVFVc5,https://api.spotify.com/v1/tracks/4ICvDl03lQOVwJq9WVFVc5,https://api.spotify.com/v1/audio-analysis/4ICvDl03lQOVwJq9WVFVc5,513053,4,5983,6147,Sunrise,Windy & Carl,4ICvDl03lQOVwJq9WVFVc5
5984,0.116,0.0955,1,-27.154,0,0.0443,0.731,0.923,0.11,0.0352,78.845,audio_features,7quGT1IG0GmqkUvHRJLJxn,spotify:track:7quGT1IG0GmqkUvHRJLJxn,https://api.spotify.com/v1/tracks/7quGT1IG0GmqkUvHRJLJxn,https://api.spotify.com/v1/audio-analysis/7quGT1IG0GmqkUvHRJLJxn,356293,3,5984,6148,Loom,Magnog,7quGT1IG0GmqkUvHRJLJxn
5985,0.144,0.317,9,-14.395,0,0.0432,0.00587,0.623,0.114,0.0348,138.511,audio_features,5v8wrt6ALeKvDMzXPmh9QS,spotify:track:5v8wrt6ALeKvDMzXPmh9QS,https://api.spotify.com/v1/tracks/5v8wrt6ALeKvDMzXPmh9QS,https://api.spotify.com/v1/audio-analysis/5v8wrt6ALeKvDMzXPmh9QS,241962,4,5985,6149,Wrong Wrong Wrong,Indoor Voices,5v8wrt6ALeKvDMzXPmh9QS
5986,0.168,0.607,10,-13.324,0,0.0471,0.0389,0.893,0.11,0.194,77.16,audio_features,68cxBHirhSPFBghFHby14Z,spotify:track:68cxBHirhSPFBghFHby14Z,https://api.spotify.com/v1/tracks/68cxBHirhSPFBghFHby14Z,https://api.spotify.com/v1/audio-analysis/68cxBHirhSPFBghFHby14Z,255147,1,5986,6150,Aurora,Isabel's Dream,68cxBHirhSPFBghFHby14Z
5987,0.113,0.203,5,-12.038,1,0.0416,0.00122,0.816,0.169,0.0791,151.118,audio_features,3wxQwokHloPLk7GZUNaEVe,spotify:track:3wxQwokHloPLk7GZUNaEVe,https://api.spotify.com/v1/tracks/3wxQwokHloPLk7GZUNaEVe,https://api.spotify.com/v1/audio-analysis/3wxQwokHloPLk7GZUNaEVe,192000,5,5987,6151,Lost Blve,Threading,3wxQwokHloPLk7GZUNaEVe
5988,0.112,0.289,4,-13.709,0,0.0368,0.845,0.923,0.147,0.0762,71.989,audio_features,5DBhB05IwvrJLWa0hDOCr0,spotify:track:5DBhB05IwvrJLWa0hDOCr0,https://api.spotify.com/v1/tracks/5DBhB05IwvrJLWa0hDOCr0,https://api.spotify.com/v1/audio-analysis/5DBhB05IwvrJLWa0hDOCr0,405933,4,5988,6152,J's Heaven,Slowdive,5DBhB05IwvrJLWa0hDOCr0
5989,0.299,0.118,7,-21.803,1,0.0344,0.897,0.764,0.108,0.0566,94.227,audio_features,5Fh8cDDnaqBh4OdPVxTRy5,spotify:track:5Fh8cDDnaqBh4OdPVxTRy5,https://api.spotify.com/v1/tracks/5Fh8cDDnaqBh4OdPVxTRy5,https://api.spotify.com/v1/audio-analysis/5Fh8cDDnaqBh4OdPVxTRy5,223827,4,5989,6153,Nothing Feels,Bark Psychosis,5Fh8cDDnaqBh4OdPVxTRy5
5990,0.0969,0.373,2,-13.238,1,0.0369,0.906,0.636,0.247,0.0528,89.536,audio_features,1L2emhe76uRqYcfW0huuA2,spotify:track:1L2emhe76uRqYcfW0huuA2,https://api.spotify.com/v1/tracks/1L2emhe76uRqYcfW0huuA2,https://api.spotify.com/v1/audio-analysis/1L2emhe76uRqYcfW0huuA2,418133,3,5990,6154,In the Deep Time,Candy Claws,1L2emhe76uRqYcfW0huuA2
5991,0.235,0.313,7,-14.864,1,0.0411,0.118,0.769,0.545,0.0388,119.757,audio_features,5nyj4UCNZMlw9ZuJm6XFuY,spotify:track:5nyj4UCNZMlw9ZuJm6XFuY,https://api.spotify.com/v1/tracks/5nyj4UCNZMlw9ZuJm6XFuY,https://api.spotify.com/v1/audio-analysis/5nyj4UCNZMlw9ZuJm6XFuY,97778,3,5991,6155,Moon Song Two (Long Night) - Ambient World Version,Bing Satellites,5nyj4UCNZMlw9ZuJm6XFuY
5992,0.179,0.386,7,-11.408,1,0.0428,0.936,0.905,0.0958,0.0365,124.635,audio_features,0eekgHF7TWBufJLyNdiQSZ,spotify:track:0eekgHF7TWBufJLyNdiQSZ,https://api.spotify.com/v1/tracks/0eekgHF7TWBufJLyNdiQSZ,https://api.spotify.com/v1/audio-analysis/0eekgHF7TWBufJLyNdiQSZ,128695,4,5992,6156,Nostalgia,Mint Field,0eekgHF7TWBufJLyNdiQSZ
5993,0.394,0.79,9,-12.554,0,0.0438,0.514,0.869,0.0903,0.484,179.425,audio_features,1qonmVNS6e8Ctec0iPqTqD,spotify:track:1qonmVNS6e8Ctec0iPqTqD,https://api.spotify.com/v1/tracks/1qonmVNS6e8Ctec0iPqTqD,https://api.spotify.com/v1/audio-analysis/1qonmVNS6e8Ctec0iPqTqD,370240,4,5993,6157,Madras,Love Spirals Downwards,1qonmVNS6e8Ctec0iPqTqD
5994,0.205,0.0263,11,-26.887,1,0.0399,0.96,0.949,0.0916,0.0532,114.035,audio_features,0rtfF7pfVYD5nvBQ1mPRsD,spotify:track:0rtfF7pfVYD5nvBQ1mPRsD,https://api.spotify.com/v1/tracks/0rtfF7pfVYD5nvBQ1mPRsD,https://api.spotify.com/v1/audio-analysis/0rtfF7pfVYD5nvBQ1mPRsD,455800,4,5994,6158,The Ghost Has No Home,Cocteau Twins,0rtfF7pfVYD5nvBQ1mPRsD
5995,0.292,0.503,8,-14.712,1,0.0518,0.488,0.955,0.536,0.0325,109.976,audio_features,7uIEEymPrIjXZykQQGyhXt,spotify:track:7uIEEymPrIjXZykQQGyhXt,https://api.spotify.com/v1/tracks/7uIEEymPrIjXZykQQGyhXt,https://api.spotify.com/v1/audio-analysis/7uIEEymPrIjXZykQQGyhXt,301093,4,5995,6159,Popol Vuh 2,Flying Saucer Attack,7uIEEymPrIjXZykQQGyhXt
5996,0.0943,0.272,4,-14.123,1,0.0444,0.731,0.933,0.365,0.302,89.794,audio_features,2kMIvpGaR9R029KX6CTIci,spotify:track:2kMIvpGaR9R029KX6CTIci,https://api.spotify.com/v1/tracks/2kMIvpGaR9R029KX6CTIci,https://api.spotify.com/v1/audio-analysis/2kMIvpGaR9R029KX6CTIci,358693,4,5996,6160,Valerian (her voice honeyed),Lovesliescrushing,2kMIvpGaR9R029KX6CTIci
5997,0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,audio_features,2m2GJpBjQNNphaCgBeoj7R,spotify:track:2m2GJpBjQNNphaCgBeoj7R,https://api.spotify.com/v1/tracks/2m2GJpBjQNNphaCgBeoj7R,https://api.spotify.com/v1/audio-analysis/2m2GJpBjQNNphaCgBeoj7R,207640,4,5997,6163,Fracture,Stephan Moccio,2m2GJpBjQNNphaCgBeoj7R
